ID,movie_name,year,Timing(min),Rating(10),Votes,Genre,Language
tt3967876,formula 69,2006.0,100 min,-,-,Adventure            ,hindi
tt0247916,ahimsa,1981.0,-,7.4,32,"Action, Drama, Thriller            ",malayalam
tt13690306,yaksha,2010.0,-,-,-,Drama            ,kannada
tt0318431,mathruka kudumbam,1982.0,-,-,-,-,malayalam
tt0320335,raaja raajathaan,1989.0,-,-,-,-,tamil
tt11548818,gangodaka,2019.0,95 min,-,-,Drama            ,kannada
tt0369234,andaleeb,1969.0,-,8.3,7,-,urdu
tt2808284,matir phul,2003.0,143 min,6.6,42,Action            ,bengali
tt0258485,chalak chor,1936.0,-,-,-,-,hindi
tt0158495,bholi,1949.0,137 min,-,-,-,hindi
tt0346756,circus prapanjam,1984.0,-,-,-,-,malayalam
tt2265207,charmurti,1978.0,112 min,7.1,134,Comedy            ,bengali
tt10081116,kobbari matta,2019.0,110 min,6.2,173,Comedy            ,telugu
tt7721754,daagh,1988.0,-,-,-,Action            ,punjabi
-,phatte dinde chakk punjabi,2021.0,70 min,-,-,Comedy            ,punjabi
tt7497076,yudh shankh,2018.0,-,-,-,Romance            ,bhojpuri
tt8365006,kumari 21f,2018.0,-,6.8,28,Romance            ,kannada
tt5072666,tere jism se jaan tak,2015.0,-,-,-,"Mystery, Romance            ",hindi
tt1202010,ganga aur ranga,1994.0,-,2.4,5,Action            ,hindi
tt4324276,kacha ghotay,1999.0,143 min,-,-,Action            ,punjabi
tt3043922,onbadhule guru,2013.0,-,2.4,84,Comedy            ,tamil
tt0157880,kamale kamini,1940.0,-,-,-,-,bengali
tt1422747,satyameba jayate,2008.0,150 min,6.3,12,Action            ,bengali
tt9601070,bimba - aa tombatthu nimishagalu (bimba - those ninety minutes),2018.0,108 min,-,-,Drama            ,kannada
tt0400679,natturajavu,2004.0,143 min,4.5,300,"Action, Drama, Thriller            ",malayalam
tt0490210,sarkar raj,2008.0,125 min,6.7,"7,242","Action, Crime, Drama            ",hindi
tt0186847,badi panthulu,1972.0,-,6.8,44,"Drama, Family            ",telugu
tt0366761,meenaxi: tale of 3 cities,2004.0,-,6.2,290,"Drama, Musical, Romance            ",hindi
tt0275031,vaazha ninaiththaal vaazhalaam,1978.0,-,-,-,-,tamil
tt7723506,nilavariyathe,2017.0,133 min,-,-,Drama            ,malayalam
tt0115171,familiesagaen de syv søstre,2000.0,30 min,4.3,178,"Drama, Romance            ",urdu
tt1579830,o paniayeipoyindhi babu,1998.0,-,6.1,11,Comedy            ,telugu
tt0267611,jag biti,1946.0,-,-,-,-,hindi
tt1604591,"nepal, in the mountain's shadow",2009.0,48 min,9.0,5,"Documentary, Biography, War            ",nepali
tt0283114,veelunama,1965.0,-,-,-,-,telugu
tt11498102,pyar me zeero hu,2020.0,-,-,-,"Drama, Family            ",hindi
tt0352742,prathikaranam,1988.0,-,-,-,-,malayalam
tt1509832,vaazhthugal,2008.0,151 min,4.3,40,Drama            ,tamil
tt0378370,mizhi randilum,2003.0,117 min,5.8,143,"Comedy, Drama            ",malayalam
tt4002006,"dr, kamini",2003.0,-,-,-,Thriller            ,hindi
tt6684410,amar shopno tumi,2005.0,140 min,7.7,29,"Action, Romance            ",bengali
tt0158555,chitrangada,1954.0,-,-,-,Drama            ,bengali
tt0272284,sakthi,1972.0,-,6.2,6,-,malayalam
tt5980232,kaashmora,2016.0,163 min,5.5,"1,257","Action, Comedy, Fantasy            ",telugu
tt4491384,judgement,2005.0,-,-,-,Thriller            ,hindi
tt6204382,thedi vandha thirumagal,1957.0,-,-,-,-,tamil
tt11148648,babbar,2019.0,130 min,-,-,Drama            ,bhojpuri
tt1192370,bahu ki awaaz,1985.0,147 min,6.1,15,Drama            ,hindi
tt13070406,mun andhi saaral,2014.0,-,-,-,Drama            ,tamil
tt0359076,chunaoti,1980.0,-,5.3,31,"Action, Thriller            ",hindi
tt0274314,aarilirindhu aruvathu varai,1979.0,150 min,8.4,607,"Biography, Drama            ",tamil
tt0268446,mukundo,2000.0,105 min,8.2,36,Drama            ,nepali
tt0254817,thankakudam,1965.0,-,-,-,-,malayalam
tt5354262,chorabali,2016.0,108 min,5.9,137,"Drama, Mystery, Thriller            ",bengali
tt7665254,rukke padge,2010.0,-,-,-,Comedy            ,hindi
tt0043838,nastaneer,1951.0,-,5.2,5,Drama            ,bengali
-,googly 2,2000.0,122 min,-,-,Drama            ,kannada
tt0139234,garib,1942.0,152 min,-,-,-,hindi
tt14216600,mamla garbar hai,1997.0,-,-,-,-,urdu
tt0252196,aditya 369,1991.0,140 min,8.4,"2,385","Adventure, Comedy, Sci-Fi            ",telugu
tt0319840,meendum paraasakthi,1985.0,-,-,-,-,tamil
tt13329116,lakhat ashi dekhni,1971.0,-,-,-,Drama            ,marathi
tt3085912,sapane suhane,1974.0,-,-,-,Romance            ,hindi
tt9430984,pagal kar diya toone,2019.0,-,-,-,Thriller            ,hindi
tt0246599,elavamkodu desam,1998.0,-,5.5,49,"Drama, Fantasy            ",malayalam
tt10731264,suraj pe mangal bhari,2020.0,141 min,5.8,"2,834",Comedy            ,hindi
tt7610996,lizard on the wall,2017.0,60 min,-,-,Drama            ,punjabi
tt3916566,aaja meri bahon mein,2002.0,-,-,-,Romance            ,hindi
tt8365312,hyper,2000.0,130 min,-,-,Romance            ,kannada
tt2266865,the kingdom of mister edhi,2011.0,82 min,8.7,6,Documentary            ,oriya
tt8938236,settai,2004.0,116 min,3.3,7,Drama            ,tamil
tt13613036,pettarasu,2009.0,-,-,-,Drama            ,tamil
tt10438658,nenjamundu nermaiyundu odu raja,2019.0,128 min,6.0,297,"Comedy, Drama            ",tamil
tt1280558,a wednesday,2008.0,104 min,8.1,"74,422","Action, Crime, Drama            ",hindi
tt10133300,rakshasudu,2019.0,122 min,8.1,"1,090","Action, Crime, Thriller            ",telugu
tt3738592,the black truth,2000.0,120 min,-,-,"Crime, Drama            ",hindi
tt7943518,siyasat,2009.0,-,-,-,"Action, Romance            ",punjabi
tt1582542,mahila mahal,1954.0,-,-,-,Drama            ,bengali
tt2955842,pyar na mane har,1971.0,-,-,-,Drama            ,punjabi
tt3424604,dhikku theriyadha kattil,1972.0,-,-,-,-,tamil
tt13242972,pangaa gang,2010.0,94 min,-,-,"Animation, Action, Adventure            ",hindi
tt3502934,year zero: black country,2014.0,70 min,-,-,History            ,punjabi
tt8793736,pattindalla bangaram,1971.0,108 min,-,-,Drama            ,telugu
tt0158915,sant sakhu,1941.0,128 min,-,-,Drama            ,hindi
tt0273784,manthri maalikayil manasammatham,1998.0,-,3.9,10,"Comedy, Romance            ",malayalam
tt5489004,arth,2017.0,134 min,6.1,175,"Drama, Music, Romance            ",urdu
tt0135393,dhaal: the battle of law against law,1997.0,148 min,5.1,67,"Action, Drama            ",hindi
tt1350913,changez khan,1957.0,135 min,7.2,19,"Action, Adventure, History            ",hindi
tt0104276,firingoti,1992.0,-,7.4,17,-,assamese
tt3508122,jadoo mantar,1988.0,-,-,-,"Fantasy, Horror            ",hindi
tt10927784,rickshawala,2019.0,50 min,-,-,Drama            ,bengali
tt8919026,appu,2000.0,132 min,6.6,18,"Action, Drama            ",tamil
tt0261963,salivahanan,1944.0,-,-,-,-,tamil
tt10889062,arjun,2017.0,120 min,-,-,Drama            ,bhojpuri
tt8690092,amma manasu,1974.0,152 min,-,-,Drama            ,telugu
tt0259243,chanda sasanudu,1983.0,-,6.4,18,"Action, Drama            ",telugu
tt6851580,gadad jambhal,2017.0,-,-,-,Musical            ,marathi
tt10287956,masaele zindagi,2000.0,-,-,-,Talk-Show            ,urdu
tt0157908,krishna sudama,1936.0,-,-,-,Drama            ,bengali
tt0087536,kanoon kya karega,1984.0,-,6.2,45,Thriller            ,hindi
tt0353842,oru kadankatha pole,1993.0,110 min,6.0,8,"Drama, Romance            ",malayalam
tt0807046,sohni mahiwal,2000.0,-,8.0,5,Musical            ,punjabi
tt0268279,edurinti mogudu pakkinti pellam,1991.0,135 min,7.5,88,Comedy            ,telugu
tt0335044,dil vil pyar vyar,2002.0,150 min,5.2,449,"Drama, Musical, Romance            ",hindi
tt13606044,meendum meendum nee,2009.0,-,-,-,Drama            ,tamil
tt0449999,kabhi alvida naa kehna,2006.0,193 min,6.1,"18,533","Drama, Romance            ",hindi
tt5581540,siddha chal canadu nu,2005.0,-,-,-,Drama            ,punjabi
tt0072860,deewaar,1975.0,174 min,8.1,"10,229","Action, Crime, Drama            ",hindi
tt11634594,akelay sath mein,2000.0,-,-,-,"Comedy, Drama            ",urdu
tt8947898,parchayee,2000.0,-,8.6,5,Drama            ,oriya
tt0172333,do bhai,1994.0,-,5.4,10,-,hindi
tt0214318,zameen ka chand,1937.0,-,-,-,-,hindi
tt8751950,maa vari gola,1986.0,147 min,-,-,Drama            ,telugu
tt2093185,mogudu,2011.0,159 min,3.7,228,Drama            ,telugu
tt8959642,njan ninne premikkunnu,1975.0,-,-,-,Romance            ,tamil
tt11349676,robibaar,2019.0,118 min,4.7,219,Drama            ,bengali
tt10444252,baaji,2019.0,132 min,6.0,217,"Drama, Mystery, Thriller            ",urdu
tt14311574,sarfarosh,2000.0,-,-,-,-,punjabi
tt1321440,nee sukhame ne korukunna,2008.0,-,-,-,Drama            ,telugu
tt0321108,agniputhri,2001.0,-,-,-,-,malayalam
tt13996304,paach naar ek bejar,2010.0,-,-,-,Comedy            ,marathi
tt10366954,"1956, central travancore",2019.0,94 min,7.8,10,Drama            ,malayalam
tt0399942,paap,2003.0,120 min,5.2,800,"Action, Drama, Romance            ",hindi
tt0108023,sahibaan,1993.0,133 min,5.8,187,"Romance, Drama            ",hindi
tt8876030,vykuntapalli,2011.0,113 min,-,-,Drama            ,telugu
tt1810626,gopi gopika godavari,2009.0,150 min,5.2,34,Drama            ,telugu
tt0379503,shri satyanarayan,1935.0,-,-,-,-,hindi
tt3642958,dekhi teri bambai,1961.0,-,-,-,Comedy            ,hindi
tt0280812,kalayana sougandhikam,1975.0,-,-,-,-,malayalam
tt1889999,malal,2000.0,-,6.2,36,Drama            ,urdu
tt13775936,sevvel,2005.0,130 min,-,-,Drama            ,tamil
tt0421277,julie,2004.0,144 min,4.0,400,"Drama, Romance            ",hindi
tt11017702,deewangi had se,2014.0,135 min,-,-,Drama            ,bhojpuri
-,19 1 a,2000.0,-,-,-,Thriller            ,malayalam
tt0405626,aai bahar,1946.0,-,-,-,-,hindi
tt0263772,nadina bhagya,1970.0,-,8.1,10,-,kannada
tt6379014,where u bin?,2003.0,-,-,-,"Short, Comedy            ",urdu
tt10025790,machiwarla budha,2017.0,114 min,-,-,Drama            ,marathi
tt9877170,malang,2020.0,135 min,6.5,"8,571","Action, Crime, Drama            ",hindi
tt13869492,prem kisim kisim,2008.0,-,-,-,Comedy            ,assamese
tt4171952,proper patola,2014.0,121 min,5.5,64,"Comedy, Romance            ",punjabi
tt8042260,kanne kalaimane,2019.0,128 min,6.3,235,"Drama, Romance            ",tamil
tt7378942,onnam bhagam,2017.0,119 min,-,-,Crime            ,malayalam
tt5961158,parwana,1966.0,-,-,-,Drama            ,urdu
tt0432902,jagira,1990.0,-,-,-,-,hindi
tt13086116,mombatthi,2017.0,-,-,-,Drama            ,kannada
tt1883295,pathar te leek,1969.0,-,-,-,-,punjabi
tt10530540,noor-e-nazar,2000.0,-,-,-,"Short, Music            ",urdu
tt0290326,tum bin...: love will find a way,2001.0,158 min,7.5,"3,213","Drama, Romance            ",hindi
tt0158107,pratighaat,1987.0,164 min,6.9,68,"Action, Crime, Drama            ",hindi
tt1623758,michael madana kamaraju,2008.0,135 min,4.4,27,"Comedy, Drama            ",telugu
tt7919794,nee enna maayam seithai,2017.0,124 min,3.7,6,Drama            ,tamil
tt0257910,mera saathi,1985.0,140 min,4.8,13,Drama            ,hindi
tt10168908,pudupatti ponnuthai,1994.0,-,-,-,Drama            ,tamil
tt4226230,lovers,2014.0,130 min,6.7,79,Romance            ,telugu
tt0373864,ghar aakir ghar hai,1988.0,120 min,-,-,-,hindi
tt1579749,chilaka kottudu,1997.0,146 min,6.0,29,"Comedy, Family            ",telugu
tt0446894,akalmand,1966.0,-,7.4,5,Comedy            ,hindi
tt4219268,jiban niye khela,1999.0,125 min,7.6,19,Drama            ,bengali
tt0156192,zindagi,1940.0,120 min,7.0,12,Drama            ,urdu
tt7848100,chitthi,2018.0,102 min,7.7,33,Comedy            ,marathi
tt3748300,"kahani nadan umar ki,",2000.0,86 min,-,-,Thriller            ,hindi
tt4121958,every last child,2014.0,83 min,6.9,21,"Documentary, News            ",urdu
tt1468307,devi shri kaumariamman,1974.0,-,4.1,7,-,tamil
-,sri dungargarh,2000.0,120 min,-,-,"Action, Drama, Mystery            ",rajastani
-,unlock,2000.0,-,-,-,Thriller            ,malayalam
tt0332767,swarga devatha,1980.0,-,-,-,-,malayalam
tt5728944,vetal,2017.0,-,-,-,"Crime, Mystery, Thriller            ",gujarati
tt1557598,bards of the himalayas: messengers of the past,2000.0,28 min,-,-,"Documentary, Short, Music            ",nepali
tt8718506,evandi pelli chesukondi,1997.0,150 min,-,-,Drama            ,telugu
tt10959482,mehman,1983.0,-,-,-,Drama            ,bengali
tt3967994,aakhri khwahish-ek gunah ki,2003.0,-,-,-,Thriller            ,hindi
tt3807844,chehra maut ka,2001.0,-,-,-,Horror            ,hindi
tt7819598,rajja rani,2018.0,138 min,7.6,24,Romance            ,nepali
tt4455796,"canvas, rang jindagi na",2015.0,-,-,-,Drama            ,gujarati
tt0158144,ranur pratham bhag,1974.0,-,7.2,8,Drama            ,bengali
tt13690914,nanjangud nanjunda,2010.0,-,-,-,Drama            ,kannada
tt0440530,kabrastan,1988.0,135 min,3.7,27,Horror            ,hindi
-,tabeer,2000.0,-,-,-,Romance            ,urdu
tt0317063,ahsaan,1987.0,150 min,-,-,-,hindi
tt13039350,kukuri kona,2005.0,-,-,-,Comedy            ,assamese
-,untitled ashwin saravanan project,2000.0,-,-,-,Drama            ,tamil
tt0154802,maa ki saugandh,1986.0,-,-,-,"Action, Thriller            ",hindi
tt7822440,kaali,2018.0,131 min,5.2,284,"Action, Drama            ",tamil
-,samadhanathinte vellaripravukal,2000.0,-,-,-,Drama            ,malayalam
tt1666166,kappalu muthalali,2009.0,136 min,3.4,54,"Comedy, Drama            ",malayalam
tt0352558,mammalakalku appurathu,1988.0,-,-,-,-,malayalam
tt4428218,i love you welcome hero,2004.0,-,-,-,Romance            ,hindi
tt0156356,bhakta pralhad,2000.0,-,-,-,-,hindi
tt0245284,minchina oata,1980.0,135 min,7.4,170,"Adventure, Crime            ",kannada
tt0155107,return of toofan mail,1942.0,-,-,-,Action            ,hindi
tt1102171,aswaroodan,2006.0,97 min,3.8,53,"Action, Drama            ",malayalam
tt14142932,nimmuru,2021.0,159 min,-,-,Drama            ,kannada
tt0149345,waris,1969.0,-,5.9,48,"Comedy, Drama            ",hindi
tt3569794,kathai thiraikathai vasanam iyakkam,2014.0,128 min,6.8,600,Drama            ,tamil
tt0277549,aasha chakram,1973.0,-,-,-,-,malayalam
tt11638904,khatra official,2000.0,-,6.9,12,Drama            ,urdu
tt6756342,unnaruge naan irundhal,1999.0,141 min,6.3,25,"Comedy, Romance            ",tamil
tt3087932,mera shikar,1973.0,-,-,-,Action            ,hindi
tt3862004,fuddu,2016.0,100 min,5.5,154,"Comedy, Drama            ",hindi
tt0072642,anari,2000.0,144 min,6.2,36,"Drama, Romance            ",hindi
tt0214202,toofan mail,1934.0,-,-,-,-,hindi
tt0779742,mannemlo monagadu,1986.0,121 min,-,-,Drama            ,telugu
tt0263431,hello darling,1992.0,-,-,-,"Comedy, Crime, Drama            ",telugu
tt9010592,your turn,2000.0,-,-,-,"Short, Family            ",malayalam
tt12470842,watchmaker at time's end,2020.0,5 min,-,-,"Animation, Short, Comedy            ",malayalam
-,vellarikka pattanam,2000.0,-,-,-,Comedy            ,malayalam
tt3785070,baari tar bangla,2014.0,106 min,6.0,115,Comedy            ,bengali
tt1577048,eik dasttak,2007.0,-,5.0,8,"Crime, Drama            ",hindi
tt3688994,my greatest story,2014.0,14 min,-,-,"Short, Drama, Mystery            ",urdu
tt0215907,kitaab,1977.0,124 min,7.5,197,Drama            ,hindi
-,djibouti,2021.0,-,-,-,"Drama, Thriller            ",malayalam
tt8690848,archana,1971.0,-,-,-,Drama            ,bengali
tt0272607,farz,2001.0,-,4.2,411,"Action, Thriller            ",hindi
tt7638344,dhadak,2018.0,138 min,4.5,"9,290","Drama, Romance            ",hindi
tt10914674,ye ladki bhi na...,2019.0,-,-,-,Drama            ,hindi
-,rahasyam,2000.0,95 min,-,-,Drama            ,malayalam
tt0253676,shadi ki raat,1950.0,-,-,-,Drama            ,hindi
tt1228962,bhale ramudu,1984.0,147 min,1.1,164,Family            ,telugu
tt3054492,nomu,1974.0,134 min,-,-,Family            ,telugu
tt4924546,i love you,2000.0,-,-,-,Comedy            ,malayalam
tt0318584,ponga pandit,1975.0,-,6.5,47,"Drama, Family, Action            ",hindi
tt13394278,padam parthu kadhai sol,2012.0,93 min,-,-,Drama            ,tamil
tt12131246,ved,1991.0,-,-,-,Thriller            ,marathi
tt0275321,ee thalamura ingane,1985.0,-,-,-,-,malayalam
tt0251350,prahlada,1941.0,183 min,-,-,-,malayalam
tt1935109,dipu number 2,1996.0,154 min,8.9,"2,108","Adventure, Family            ",bengali
tt8583520,joubone amoni kore,1998.0,-,7.4,7,Romance            ,assamese
tt8706736,keno emon hoy,1975.0,-,-,-,Drama            ,bengali
tt0315753,agni kshethram,1980.0,-,-,-,-,malayalam
tt1286576,mahashivratri,1972.0,-,-,-,Fantasy            ,hindi
tt0190360,grihalakshmi,1938.0,184 min,-,-,Drama            ,telugu
tt2499856,krishnam vande jagadgurum,2012.0,136 min,6.8,750,Action            ,telugu
tt0156646,jivan rahasya,1982.0,-,-,-,Animation            ,hindi
tt4228294,les cowboys,2015.0,104 min,6.7,"2,013",Drama            ,urdu
tt0251789,ladies tailor,1985.0,-,7.1,197,Comedy            ,telugu
tt0247173,anmol moti,1969.0,-,3.7,10,"Action, Romance            ",hindi
tt0430561,saazish,1975.0,132 min,5.7,43,"Action, Crime, Thriller            ",hindi
tt11515380,3rd class,2020.0,130 min,8.5,120,Action            ,kannada
tt0213473,baaz bahadur,1936.0,-,-,-,-,hindi
tt3350884,coffee with my wife,2013.0,-,-,-,Romance            ,kannada
tt4671838,chaar,2011.0,163 min,7.6,8,Drama            ,gujarati
tt8106892,chena ochena,1968.0,-,-,-,Drama            ,bengali
-,ullasa,2021.0,-,-,-,Thriller            ,kannada
tt6342842,sudhu tomari an unending love story,2013.0,65 min,-,-,"Drama, Romance            ",bengali
tt0088099,sharaabi,1984.0,180 min,7.4,"2,688","Comedy, Drama, Romance            ",hindi
tt8826498,salaam hyderabad,2008.0,108 min,-,-,Drama            ,telugu
tt11669906,poetry of whispers,2019.0,-,-,-,Short            ,assamese
tt5996462,kajol rekha,1976.0,-,-,-,"Drama, Family, Fantasy            ",bengali
tt11322984,maragatha kaadu,2020.0,-,-,-,Drama            ,tamil
tt0259526,puravrutham,1988.0,-,-,-,Drama            ,malayalam
tt2156030,ayynoorum ayynthum: 500 & 5,2012.0,120 min,6.0,6,"Action, Drama, Romance            ",tamil
tt1998206,do posti,1981.0,113 min,-,-,Comedy            ,punjabi
tt0239654,mohabbat ke dushman,1988.0,-,5.0,48,"Action, Thriller            ",hindi
tt8263868,jungle mystery of murder,2019.0,-,-,-,Thriller            ,hindi
tt5743656,phobia,2000.0,112 min,6.9,"2,755","Drama, Mystery, Thriller            ",hindi
tt0493417,fool n final,2007.0,144 min,3.4,"1,886","Action, Comedy, Crime            ",hindi
tt10975452,raju gari gadhi 3,2019.0,122 min,6.4,395,"Comedy, Horror, Thriller            ",telugu
tt0390152,kahani ek chor ki,1981.0,138 min,5.2,9,"Action, Crime            ",hindi
tt5460276,kaabil,2017.0,139 min,7.1,"24,531","Action, Crime, Drama            ",hindi
tt13690938,onti mane,2010.0,-,-,-,Drama            ,kannada
tt0373988,lal batti,1947.0,-,-,-,-,hindi
tt0154909,muddat,1986.0,135 min,6.1,47,"Action, Comedy, Crime            ",hindi
-,untitled mohanlal/bhadran project,2000.0,-,-,-,"Action, Adventure, Drama            ",malayalam
tt13563262,pidichirukku,2008.0,-,-,-,Drama            ,tamil
tt3375962,poonam ka chand,1967.0,-,-,-,Romance            ,hindi
tt4245478,swapno,2005.0,150 min,6.6,17,"Drama, Family, Musical            ",bengali
tt2806686,majboori,1986.0,-,-,-,Drama            ,hindi
-,vazhave mayam,2000.0,122 min,-,-,Drama            ,malayalam
tt0276438,raaja,1975.0,140 min,6.2,38,"Drama, Family            ",hindi
tt0230031,begunah,1937.0,-,-,-,-,hindi
tt14273608,mohabbat aur majbori,1981.0,-,-,-,-,urdu
tt4882196,khula bazar,2005.0,-,-,-,Thriller            ,hindi
tt1589968,amar shapath,1989.0,-,7.1,8,Drama            ,bengali
tt0275189,akkacheyude kunjuvava,1985.0,140 min,-,-,"Drama, Family            ",malayalam
tt1637715,saperan,1961.0,-,-,-,Musical            ,urdu
tt1538293,hatim tai,1967.0,-,2.6,19,-,urdu
tt0351404,naag mandir,1966.0,-,-,-,Fantasy            ,hindi
tt0333152,bharati,1975.0,-,-,-,-,telugu
tt13478490,innisai kavalan,2010.0,-,-,-,Drama            ,tamil
tt4660584,chautha paalana,1978.0,-,-,-,Drama            ,hindi
tt13546182,bhadra,2000.0,22 min,-,-,Drama            ,malayalam
